url,subject,description,owner_id,owner_name,reviewer_id,reviewer_name
https://review.opendev.org/640117,Implement Security Context for Postgresql,Implement Security Context for Postgresql Implement a pod security context for the following Postgresql resources: - Postgresql server stateful set - Postgresql prometheus exporter deployment Change-Id: Ide9e912323525e41ffd2051cad96bb5e6674caac,22636,Cliff Parsons,"[7769, 8898, 17591, 20466, 22348, 22477, 23928, 24780]","['Pentheus', 'Chris Wedgwood', 'Steve Wilkerson', 'Tin Lam', 'Zuul', 'Matt McEuen', 'Pete Birley', 'Sangeet Gupta']"
https://review.opendev.org/639741,Implement Security Context for RabbitMQ,Implement Security Context for RabbitMQ Implement a pod security context for the following RabbitMQ resources: - RabbitMQ server stateful set - RabbitMQ prometheus exporter deployment Change-Id: I0a24b55a39f0c26b91bbb24dd178e47d0f95cad7,22636,Cliff Parsons,"[7769, 8898, 17591, 20466, 22348, 22477, 22636, 23928, 24780]","['Pentheus', 'Chris Wedgwood', 'Steve Wilkerson', 'Tin Lam', 'Zuul', 'Matt McEuen', 'Cliff Parsons', 'Pete Birley', 'Sangeet Gupta']"
https://review.opendev.org/644279,Implement Security Context for Heat,Implement Security Context for Heat Implement container security context for the following Heat resources: - Heat server deployment Change-Id: Ie2444f5ad6be6f8244f4dd44e9b0f660f147baf5,29144,PRATEEK REDDY DODDA,[22348],['Zuul']
https://review.opendev.org/637031,[WIP] Falco: Add security context for pod/container,[WIP] Falco: Add security context for pod/container This adds the security context to the falco pod. This This changes the default user from root to the nobody user. Change-Id: I4d3f629ff2337c4ed7c926134c69563b1b400dfc,24780,Sangeet Gupta,"[22348, 24780]","['Zuul', 'Sangeet Gupta']"
https://review.opendev.org/493498,Added support for synchronization of security groups,"Added support for synchronization of security groups When connectivity to OpenContrail node is lost, security groups on OpenStack and OpenContrail nodes may differ. We have decided to introduce mechanism of synchronization between the latter two during Neutron service startup and on demand. Change-Id: Id0f15980fc46e8fae999880ba23c7d6816eea9a4",26601,Piotr Zalas,"[3, 10068, 11286, 22348, 24846, 26363, 26601, 27837]","['Jenkins', 'Welcome, new contributor!', 'Sachin Bansal', 'Zuul', 'Kamil', 'Benjamin Kennel', 'Piotr Zalas', 'Lukasz Lukasiewicz']"
https://review.opendev.org/632098,Improve security group rule create performance,"Improve security group rule create performance [1] says serializing the method with lockutils improves the API performance. When tried that on security group rule create, by creating 300 security group rules asynchronously, max time taken for the API to finish was 51 seconds[2] comapred to 390 seconds[3] taken for the API without this change. Also all the 300 calls were succesful with this patch, whereas some were failing with the existing code. [1] https://review.openstack.org/#/c/534449/ [2] http://paste.openstack.org/show/743043/ [3] http://paste.openstack.org/show/743042/ Change-Id: I2045d7ff0a36a28311c09c667b2841487dd81d71",10267,venkata anil,"[1131, 9373, 9531, 9845, 10061, 10267, 10385, 10980, 11816, 11975, 13995, 16376, 16688, 16845, 22348, 24245, 26622, 27654]","['Brian Haley', 'Vlad Gusev', 'liuyulong', 'Arista CI', 'Joe Talerico', 'venkata anil', 'Citrix XenServer CI', 'Doug Wiegley', 'mike_mp@zzzcomputing.com', 'Slawek Kaplonski', 'Nate Johnston', 'Intel NFV CI', 'Rodolfo Alonso', 'Sindhur', 'Zuul', 'Harald Jensås', 'Cloudbase Neutron Hyper-V CI', 'Hongbin Lu']"
https://review.opendev.org/636982,[WIP] Ingress: Add security context for pod/container,[WIP] Ingress: Add security context for pod/container This adds the security context the ingress and ingress-error pods. This changes the default user from root to the nobody user. This also adds the container security context to explicitly set allowPrivilegeEscalation to false Change-Id: Ib1bf71db38d50a112abed7e05cd8b15b2b733de7,24780,Sangeet Gupta,"[22348, 24780]","['Zuul', 'Sangeet Gupta']"
https://review.opendev.org/637276,[WIP]: Calcio: Implement pod Security Context as non-root user,[WIP]: Calcio: Implement pod Security Context as non-root user Implement pod Security Context for running containers as non-root user. Ensure that following Calico pods are using a common security context for running containers so that they can be run as non-root user. 1. daemonset-calico-etcd.yaml 2. daemonset-calico-node.yaml 3. deployment-calico-kube-controllers.yaml 4. job-calico-settings.yaml Change-Id: Ibba8b86f45823756feb9afff3d9c7e655bd0deb8,27589,Deepak Tiwari,[22348],['Zuul']
https://review.opendev.org/634500,Make security group API reads and deletes faster.,"Make security group API reads and deletes faster. 1. Previous reviews for reducing the amount of data had a high impact on the OVO implementation, but only the SG's have this child data performance problem. Let's try a lower impact method for providing both a shallow and deep OVO SG object, via two objects. 2. Use shallow object where possible. 3. Use lazy sqlalchemy query for rules. Change-Id: Idd638740967ff8edd44e476fe0a0bcf6f23cfd22",10980,Doug Wiegley,"[1131, 4187, 9732, 9845, 10980, 11975, 16688, 22348, 26622, 27654]","['Brian Haley', 'Ryan Tidwell', 'Mellanox CI', 'Arista CI', 'Doug Wiegley', 'Slawek Kaplonski', 'Rodolfo Alonso', 'Zuul', 'Cloudbase Neutron Hyper-V CI', 'Hongbin Lu']"
https://review.opendev.org/635428,Add support for security group RBAC,Add support for security group RBAC Depends-On: https://review.openstack.org/635311 Change-Id: I5df6515d084773b66f6266ca328c451083fb4136,10980,Doug Wiegley,"[1131, 10980, 22348]","['Brian Haley', 'Doug Wiegley', 'Zuul']"
https://review.opendev.org/633403,DVS: Disable port security and security group,"DVS: Disable port security and security group When a port is being created on a vlan network it is required to disable port security and security groups, since they are not supported on DVS. Change-Id: Ic90f05713750fd6301ca57bf0a743be2616fbd62 Signed-off-by: Michal Kelner Mishali <mkelnermishal@vmware.com>",27546,Michal Kelner Mishali,"[9008, 22348]","['VMware NSX CI', 'Zuul']"
https://review.opendev.org/774739,[DNM] [OVN] security group logging support,"[DNM] [OVN] security group logging support Do not merge: as OVN driver security-group-logging is a new feature, it will not be backported to stable braches. This gerrit is mostly a placeholder, to be soon abandoned. This is a small subset of patchset 2 of 3 for OVN driver handling of security-group-logging. It is mostly part of the networking-ovn repo for stable/train. This implementation also changes the minimum allowed value for the 'rate_limit' attribute in neutron/conf/services/logging.py Originally, the 'rate_limit' had a min value of 100 and it is now 1 packet per second. The default value remains unchanged, as 100. Related-Bug: 1914757 Related-Bug: 1468366 Change-Id: I235c3ce5d99431e5c61988b3c925d4548454444e (cherry picked from commit 5b69930792cfb39143e672cda97bea077f69abc0)",11952,Flavio Fernandes,"[11952, 22348]","['Flavio Fernandes', 'Zuul']"
https://review.opendev.org/775012,[DNM] [OVN] security group logging support,"[DNM] [OVN] security group logging support Do not merge: as OVN driver security-group-logging is a new feature, it will not be backported to stable branches. This gerrit is mostly a placeholder, to be soon abandoned. This is patchset 3 of 3 for OVN driver handling of security-group-logging. It includes tests added to validate this feature. Closes-Bug: 1914757 Change-Id: I0589beb4b2d8efcea863617f458019faffe359e1",11952,Flavio Fernandes,"[11952, 22348]","['Flavio Fernandes', 'Zuul']"
https://review.opendev.org/542004,Refactor security group population logic,"Refactor security group population logic In before, we populate security groups from existing port(s) [1] but doesn't do the same for newly created port. This patch makes the security group population consistent across port types. As a result, users can always retrieve the correct list of security groups from the 'security_groups' field of container. [1] https://review.openstack.org/#/c/535645 Change-Id: I7129a1879098360077c62bcb300d85d8254da17f",11536,hongbin,"[11536, 22348]","['hongbin', 'Zuul']"
https://review.opendev.org/623608,Improve security defenses at compile level,"Improve security defenses at compile level This patch adds compiler flags to improve the security of STX code. At the same time, these patches fix warnings and compilation issues generated by new security flags. The flags added are divided in the following categories: Stack execution protection: LDFLAGS=""-z noexecstack"" Data relocation and protection (RELRO): LDLFAGS=""-z relro -z now"" Stack-based Buffer Overrun Detection: CFLAGS=”-fstack-protector-strong” if using GCC 4.9 or newer Fortify source: CFLAGS=""-O2 -D_FORTIFY_SOURCE=2"" Format string vulnerabilities: CFLAGS=""-Wformat -Wformat-security"" Signed-off-by: Luis Botello <luis.botello.ortega@intel.com> Reviewed-by: Erich Cordoba <erich.cordoba.malibran@intel.com> Victor Rodriguez <vm.rod25@gmail.com> Sugested-by: Victor Rodriguez <vm.rod25@gmail.com> Erich Cordoba <erich.cordoba.malibran@intel.com> Change-Id: Iee6bcf1b085dcd073da1eaa2617c2160f644453d",29242,Luis Botello,"[15405, 22348, 26477, 28412, 28414, 28466]","['Erich Cordoba', 'Zuul', 'Ken Young', 'Yi Wang', 'Austin Sun', 'Bin Qian']"
https://review.opendev.org/623603,Improve security defenses at compile level,"Improve security defenses at compile level This patch adds compiler flags to improve the security of STX code. At the same time, these patches fix warnings and compilation issues generated by new security flags. The flags added are divided in the following categories: Stack execution protection: LDFLAGS=""-z noexecstack"" Data relocation and protection (RELRO): LDLFAGS=""-z relro -z now"" Stack-based Buffer Overrun Detection: CFLAGS=”-fstack-protector-strong” if using GCC 4.9 or newer Fortify source: CFLAGS=""-O2 -D_FORTIFY_SOURCE=2"" Format string vulnerabilities: CFLAGS=""-Wformat -Wformat-security"" Signed-off-by: Luis Botello <luis.botello.ortega@intel.com> Reviewed-by: Erich Cordoba <erich.cordoba.malibran@intel.com> Victor Rodriguez <vm.rod25@gmail.com> Sugested-by: Victor Rodriguez <vm.rod25@gmail.com> Erich Cordoba <erich.cordoba.malibran@intel.com> Change-Id: Iab398deb669ce0cbd3cfe7bea440775d02bf2859",29242,Luis Botello,"[22348, 26477, 28464, 28642]","['Zuul', 'Ken Young', 'Eric MacDonald', 'Brent Rowsell']"
https://review.opendev.org/623601,Improve security defenses at compile level,"Improve security defenses at compile level This patch adds compiler flags to improve the security of STX code. The flags added are divided in the following categories: Stack execution protection: LDFLAGS=""-z noexecstack"" Data relocation and protection (RELRO): LDLFAGS=""-z relro -z now"" Stack-based Buffer Overrun Detection: CFLAGS=”-fstack-protector-strong” if using GCC 4.9 or newer Fortify source: CFLAGS=""-O2 -D_FORTIFY_SOURCE=2"" Format string vulnerabilities: CFLAGS=""-Wformat -Wformat-security"" Signed-off-by: Luis Botello <luis.botello.ortega@intel.com> Reviewed-by: Erich Cordoba <erich.cordoba.malibran@intel.com> Victor Rodriguez <vm.rod25@gmail.com> Sugested-by: Victor Rodriguez <vm.rod25@gmail.com> Erich Cordoba <erich.cordoba.malibran@intel.com> Change-Id: I57ed49729a313f816a37eda3de63864805f1fc7e",29242,Luis Botello,"[14174, 22348, 26477, 28642, 28652, 28755]","['Bart Wensley', 'Zuul', 'Ken Young', 'Brent Rowsell', 'Jim Somerville', 'Alex Kozyrev']"
https://review.opendev.org/623599,Improve security defenses at compile level,"Improve security defenses at compile level This patch adds compiler flags to improve the security of STX code. The flags added are divided in the following categories: Stack execution protection: LDFLAGS=""-z noexecstack"" Data relocation and protection (RELRO): LDLFAGS=""-z relro -z now"" Stack-based Buffer Overrun Detection: CFLAGS=”-fstack-protector-strong” if using GCC 4.9 or newer Fortify source: CFLAGS=""-O2 -D_FORTIFY_SOURCE=2"" Format string vulnerabilities: CFLAGS=""-Wformat -Wformat-security"" Signed-off-by: Luis Botello <luis.botello.ortega@intel.com> Reviewed-by: Erich Cordoba <erich.cordoba.malibran@intel.com> Victor Rodriguez <vm.rod25@gmail.com> Sugested-by: Victor Rodriguez <vm.rod25@gmail.com> Erich Cordoba <erich.cordoba.malibran@intel.com> Change-Id: Iaa99df1992e2a6d4b30fcb54085538f3d2086550",29242,Luis Botello,"[10068, 22348, 26477, 28468, 28642]","['Welcome, new contributor!', 'Zuul', 'Ken Young', 'Tao Liu', 'Brent Rowsell']"
https://review.opendev.org/612631,Deprecating option to create LBaaS security group on users' project,Deprecating option to create LBaaS security group on users' project Change-Id: I265866b9b45934b52a651ed0ad0622615db18075,23567,Luis Tomas Bolivar,"[6469, 22348]","['Carlos Gonçalves', 'Zuul']"
https://review.opendev.org/602094,"DNM, RFC: Add pod security policy for k8s cluster","WIP, RFC: Add pod security policy for k8s cluster This patch set adds in a PodSecurityPolicy manifests to set the default security policy for the k8s cluster. Change-Id: I565cc6b8db2640beef8ec923943db90f59c85fe7 Signed-off-by: Tin Lam <tin@irrational.io>",20466,Tin Lam,"[20466, 22348]","['Tin Lam', 'Zuul']"
https://review.opendev.org/580867,"Closes-Bug: 1578626 Fixes situation in private environments where security is on, but anonymous read is not","Closes-Bug: 1578626 Fixes situation in private environments where security is on, but anonymous read is not Change-Id: I1d5cbe80bd1bd0d617999bf670b96a850347e81a",28633,Nano_ext3,"[13807, 22348, 24162, 28633]","['Thanh Ha', 'Zuul', 'Sorin Sbârnea', 'Nano_ext3']"
https://review.opendev.org/774468,WIP DNM -- [OVN] security group logging support (3 of 3),WIP DNM -- [OVN] security group logging support (3 of 3) This patchset 3 of 3 for OVN driver handling of security-group-logging. It includes tests added to validate this feature. Closes-Bug: 1914757 Change-Id: I3c1829a722187198d035c8b35c5ca2921309bb0a,11952,Flavio Fernandes,"[9845, 16688, 22348]","['Arista CI', 'Rodolfo Alonso', 'Zuul']"
https://review.opendev.org/408394,Enabling MAC learning needs to also remove security groups and port security,"Enabling MAC learning needs to also remove security groups and port security When MAC learning is enabled, port security must be disabled and security groups must be removed in most platforms. Consequently when MAC learning is disabled port security must be added back to the port. Change-Id: I1a6f91b382d18b7365e272b97057052ec668aea8 Closes-Bug: #1648011",22093,Jay Jahns,"[841, 18940, 22093]","['Akihiro Motoki', 'Gyorgy Szombathelyi', 'Jay Jahns']"
https://review.opendev.org/445827,[WIP][log]: iptables logging driver for security group,[WIP]: Secgroup logging driver base iptables This patch implements security group logging driver base iptables. This patch is following logging api for security group spec [1]. [1] https://review.openstack.org/#/c/203509/ Co-Authored-By: Ha Van Tu <tuhv@vn.fujitsu.com> Change-Id: Iaaf655c49df20a96e7b79769045e6a81734fdf90 Partially-implements: blueprint security-group-logging Related-Bug: #1468366,15471,Nguyen Phuong An,"[3, 748, 9531, 9732, 10184, 10385, 11975, 14571, 15471, 15752, 15905, 16376, 20330, 21784, 22348, 24441, 26622, 28174]","['Jenkins', 'Armando Migliaccio', 'liuyulong', 'Mellanox CI', 'Nuage CI', 'Citrix XenServer CI', 'Slawek Kaplonski', 'Intel Experimental CI', 'Nguyen Phuong An', 'Intel SR-IOV CI', 'Cao Xuan Hoang', 'Intel NFV CI', 'Microsoft Hyper-V Networking CI', 'Radek Zetik', 'Zuul', 'Cuong Nguyen', 'Cloudbase Neutron Hyper-V CI', 'Kim Bao Long']"
https://review.opendev.org/514712,add platform security namespaces,add plathform security namespaces - This change intoduces a new hardware plathform security namespace. - This change defines 6 new tratis for TPM TPM version and HARDWARE_ROOT_OF_TRUST. Change-Id: I103839425a78e6cde7cc9c2d988e3ad083d0d089,11604,sean mooney,"[7, 11604, 22348]","['Jay Pipes', 'sean mooney', 'Zuul']"
https://review.opendev.org/527258,Updating security context for horizon chart,Updating security context for horizon chart This patch set updates the securityContext: runAsUser and fsGroup in the horizon chart. Change-Id: I021cc940397c79464b9f562aaa4be4efdd1dec46 External-Tracking: F#24 Signed-off-by: Tin Lam <tin@irrational.io>,20466,Tin Lam,"[22348, 23928, 26201, 27245]","['Zuul', 'Pete Birley', 'AT&T Openstack-Helm CI', 'wanghui']"
https://review.opendev.org/529988,Updating security context for ceilometer chart,Updating security context for ceilometer chart This patch set updates the securityContext: runAsUser and fsGroup in the ceilometer chart. Change-Id: I2a754d1700efe80d3cb4eb7ea54f71642aad5dce,20466,Tin Lam,"[20466, 22348, 23928, 26201]","['Tin Lam', 'Zuul', 'Pete Birley', 'AT&T Openstack-Helm CI']"
https://review.opendev.org/586974,Doc: Add appcontainer add security group and appcontainer remove security group,Doc: Add appcontainer add security group and appcontainer remove security group Add command list documentation for the 'appcontainer add security group' and 'appcontainer remove security group' commands. Partially Implements: blueprint zun-cli-guide Change-Id: If441d91cc9a2a1df912b8ea3b59b2229bbf14a4f,21785,Namrata,"[11536, 21785, 22348]","['hongbin', 'Namrata', 'Zuul']"
https://review.opendev.org/452055,Add api sample tests for security group rules,Add api sample tests for security group rules api sample tests for security group rules are missing and so their sample files. This commit adds those which will be used ti fill the api-ref for this API. Change-Id: I01c68d14ecdfd853b839b527c559c7aac675f336,8556,Ghanshyam,"[3, 5754, 6167, 6873, 8556, 9008, 14384, 14571, 14595, 15751, 15888, 16128, 16376, 20040]","['Jenkins', 'Alex Xu', ""Ken'ichi Ohmichi"", 'Matt Riedemann', 'Ghanshyam', 'VMware NSX CI', 'Quobyte CI', 'Intel Experimental CI', 'IBM zKVM CI', 'Intel PCI CI', 'Zhenyu Zheng', 'IBM PowerVM CI', 'Intel NFV CI', 'Microsoft Hyper-V Compute CI']"
https://review.opendev.org/396007,Refactor security group & rule take action methods,"Refactor security group & rule take action methods Add get_attributes internal functions to the security groups and security groups rules create & set, to allow other plugins to override only the attributes code and add extensions attributes without having to rewrite the entire take_action method. For example see in https://review.openstack.org/#/c/393322/ where vmware-nsx adds some extensions to the security group. Change-Id: Ifcb9164b39bda007acc18a874caac5ee11da190d",20363,Adit Sarfaty,"[3, 970, 8410, 20363]","['Jenkins', 'Dean Troyer', 'Richard Theis', 'Adit Sarfaty']"
https://review.opendev.org/559000,Add RBAC tests for security group default rules client,"Add RBAC tests for security group default rules client This PS adds RBAC tests for the security_group_default_rules client, the API for which is here: [0]. It enforces the following policies: [1]. And the max_microversion for this API is 2.35 as the API is deprecated from 2.36 onward [2]. [0] https://developer.openstack.org/api-ref/compute/#rules-for-default-security-group-os-security-group-default-rules-deprecated [1] https://github.com/openstack/nova/blob/master/nova/policies/security_group_default_rules.py [2] https://developer.openstack.org/api-ref/compute/#rules-for-default-security-group-os-security-group-default-rules-deprecated Change-Id: I12c8c6d060ee512741b437202c8be4657bc42c01",23186,Felipe Monteiro,"[8556, 22348, 23186]","['Ghanshyam', 'Zuul', 'Felipe Monteiro']"
https://review.opendev.org/774466,[OVN] security group logging support (2 of 3),[OVN] security group logging support (2 of 3) This patchset 2 of 3 for OVN driver handling of security-group-logging. It includes the core changes for this feature. Related-Bug: 1914757 Related-Bug: 1468366 Change-Id: I6340d132ff8e84edef8b7862337c395147a1beb2,11952,Flavio Fernandes,[],[]
https://review.opendev.org/472221,netapp: use security service ou,use security service ou sets organizational unit in AD at NetApp C-mode CIFS server Change-Id: I8edc587c76b3eb18dce0c0564167c95c1ebfccf4 Closes-Bug: #1696669,18816,Maurice Escher,"[2417, 9003, 12016, 14567, 15100, 15831, 15942, 16643, 17565, 18128, 18752, 18816, 21884]","['Ben Swartzlander', 'Tom Barron', 'DellEMC PowerMAX CI', 'Rodrigo Barbieri', 'zhongjun', 'Infortrend CI', 'Dell EMC Isilon CI', 'Goutham Pacha Ravi', 'IBM GPFS CI', 'Microsoft Manila CI', 'Tegile Storage CI', 'Maurice Escher', 'DellEMC Unity CI']"
https://review.opendev.org/558533,Do not abort ata secure erase if security is in enabled state,"Do not abort ata secure erase if drive security is in enabled state At least in the case of INTEL SSDSC2BX016T4R drives, a ' hdparm --security-unlock' command does not remove the enabled line of the security section of `hdparm -I`. As a consequence, the GenericHardwareManager does not perform an ata secure erase (it relies on this line to be set to `not enabled`). For an INTEL SSDSC2BX016T4R, it has been manually verfied that the following sequence of steps perform a secure erase sucessfully: - hdparm --user-master u --security-unlock /dev/sda - hdparm --user-master u --security-set-pass NULL /dev/sda - hdparm --user-master u --security-erase-enhanced NULL /dev/sda this is indicated by the ""not enabled"" line appearing in the output of `hdparm -I /dev/sda`. It is therefore proposed that we do not actually care if the `enabled` line appears in the output pre-erase. We should only verify that is set to ""not enabled"" after an erase is attempted. When we do not check the enabled line, the test test_erase_block_device_ata_security_enabled becomes redundant with test_erase_block_device_ata_security_enabled_unlock_exception taking its place. As the tests are very dependent on the order of calls to `utils.execute`, I added some asserts to the failure cases to ensure that the correct call was failing. Change-Id: I5d4e18e7d7209dda89181fbcc202b199f130af89 Story: 2001763 Task: 12162",28048,Will Szumski,"[11655, 14826, 17669, 22348]","['Julia Kreger', 'Mark Goddard', 'Doug Szumski', 'Zuul']"
https://review.opendev.org/416531,[k8s_ironic] Remove unused security groups,"[k8s_ironic] Remove unused security groups We provide security group rule resources in k8s ironic template, but it's never been used. This patch suggest that we remove it out for now and join it back when we really using it. Change-Id: Id3f4d544159b213e6568e45f68f3a168075a2611",12404,Rico Lin,"[3, 668, 6484, 7230, 8871, 10206, 12175, 12385, 12404, 13861, 19741, 21469, 22348, 27060]","['Jenkins', 'Adrian Otto', 'Feilong Wang', 'Vijendar Komalla', 'Elastic Recheck', 'Madhuri Kumari', 'Eli Qiao', 'Motohiro/Yuanying Otsuka', 'Rico Lin', 'yatin', 'Hieu LE', 'Jaycen Grant', 'Zuul', 'Daniel Abad']"
https://review.opendev.org/558426,[WIP][log]: iptables logging driver for security group,[WIP][log]: iptables logging driver for security group This patch implements security group logging based iptables driver. This patch also introduce libnetlink_log python binding to capture NFLOG message. Change-Id: I18dea321d905ee7c31078be7ec88590338d3e0ec tChange-Id: Iaaf655c49df20a96e7b79769045e6a81734fdf90 Partially-implements: blueprint security-group-logging Related-Bug: #1468366,15471,Nguyen Phuong An,[15752],['Intel SR-IOV CI']
https://review.opendev.org/553491,[Docs] Migrate security into user guide,[Docs] Migrate security into user guide Migrate all the security related user configurations into a user story. Change-Id: I4dfc5941abfd834d1d53a9c737db7afcce2841a0 (cherry picked from commit f1a7525570f8a30cc9e335f00fb3007a52ed6344),17068,Jean-Philippe Evrard,[22348],['Zuul']
https://review.opendev.org/729292,Improve security service update,Improve security service update This patch adds a new manila specification to improve security service update operation. Its extend the current udpate operation to also apply the new configuration in all associated share servers Change-Id: I158d0dda5591c36b1b62297f2cb63211c96c997a,30002,Douglas Viroel,"[16643, 18816, 22348, 30002]","['Goutham Pacha Ravi', 'Maurice Escher', 'Zuul', 'Douglas Viroel']"
https://review.opendev.org/749550,Added security guide,Added security guide Change-Id: I28d115d681869a7356c08a24c2d67d8937ff478e,32346,Keane Lim,[22348],['Zuul']
https://review.opendev.org/759532,New review for Security Guide after feedback,New review for Security Guide after feedback Change-Id: I9f1d60afcb0ffcd42576a19ba366e692cb3d3520 Signed-off-by: Keane Lim <keane.lim@windriver.com>,32346,Keane Lim,"[14174, 22348, 26026, 28439, 30859]","['Bart Wensley', 'Zuul', 'Greg Waines', 'Matt Peters', 'M Camp']"
https://review.opendev.org/760191,"New test case: ""test_remove_security_group_negative"" 1) Remove non existing security group from instance 2) Remove not associated security group from instance Expected result: ""404 NotFound"" Error for both cases. Polarion IDs: RHOSP7-3461, RHOSP7-3460","New test case: ""test_remove_security_group_negative"" 1) Remove non existing security group from instance 2) Remove not associated security group from instance Expected result: ""404 NotFound"" Error for both cases. Polarion IDs: RHOSP7-3461, RHOSP7-3460 Change-Id: I1c3f142ffe5a49551582ad2664c48de564df9b4a",28609,Arkady Shtempler,"[8313, 11975, 16688, 18894, 19118, 21798, 22348, 28609, 29088, 29350, 31450, 32029]","['Lajos Katona', 'Slawek Kaplonski', 'Rodolfo Alonso', 'Toni Freger', 'Eran Kuris', 'Bernard Cafarelli', 'Zuul', 'Arkady Shtempler', 'Candido Campos Rivas', 'Roman Safronov', 'Alex Katz', 'likui']"
https://review.opendev.org/550877,Changes for Security Group / SIG,Changes for Security Group / SIG Rename to 'Security SIG' Change Chair Change meeting time and channel (openstack-meeting is free at the desired time) Change-Id: I76db6ab60a029d18ce32e26c172fae842497a4f5,17893,Luke Hinds,[22348],['Zuul']
https://review.opendev.org/513974,Add security headers to web accessable services.,"Add security headers to web accessable services. Adds the following headers as static: X-Content-Type-Options ""nosniff"" X-XSS-Protection ""1; mode=block"" append Content-Security-Policy ""default-src 'self' https: wss:;"" nosniff prevents non-executable mime times from becoming executable. The X-XSS-Protection header will prevent the loading of a page if the browser detects an xss attack. The Content-Security-Policy declares what dynamic resources are allowed to load. Adds the following header as user-setable via the keystone_x_frame_options variable. X-Frame-Options ""DENY"" By default the X-Frame-Options header denies embedding in an iframe. Change-Id: Iadd3e93bdb7e9d41ae1d027196367448dbce19f1 Partial-Bug: 1717321 (cherry picked from commit 81a28142a065e07f16756b1bc4cfb68a98e0a2e9)",7353,Kevin Carter,"[538, 819, 7353, 14288, 14805, 17068, 17799, 22348]","['Major Hayden', 'Adrien Cunin', 'Kevin Carter', 'Matthew Thode', 'Jimmy McCrory', 'Jean-Philippe Evrard', 'Logan V', 'Zuul']"
https://review.opendev.org/529125,Updating security context for magnum chart,Updating security context for magnum chart This patch set updates the securityContext: runAsUser and fsGroup in the magnum chart. Change-Id: I2f83291b0db87d0ce230c9e83bf757243f661319 Signed-off-by: Tin Lam <tin@irrational.io>,20466,Tin Lam,"[20466, 22348, 23928, 26201]","['Tin Lam', 'Zuul', 'Pete Birley', 'AT&T Openstack-Helm CI']"
https://review.opendev.org/526869,Updating security context for senlin chart,RFC: Updating security context for senlin chart This patch set adds in the securityContext: runAsUser and fsGroup to containers in the senlin chart. Change-Id: Ib51bbb882d40482a3ed61147d65a6575881b4034 External-Tracking: F#24,20466,Tin Lam,"[20466, 22348, 23928, 26201]","['Tin Lam', 'Zuul', 'Pete Birley', 'AT&T Openstack-Helm CI']"
https://review.opendev.org/436324,Improve server password security compliance,"Improve server password security compliance Keystone has introduced a config option for security compliance checking by validating the user password. This has become a recommended setting for many customers. The current password generation logic in Heat is too simple to pass that test (e.g. at least one capitalized character, at least one digit etc). This patch replaces the password generation logic and introduces a config option for this purpose. Change-Id: I72308fbb60cb82c2e887b355744d13373c1705ca Closes-Bug: 1666129",8246,Qiming Teng,"[4257, 5046, 6456, 8246, 8289, 12404]","['Zane Bitter', 'Lance Bragstad', 'Sahdev Zala', 'Qiming Teng', 'huangtianhua', 'Rico Lin']"
https://review.opendev.org/273475,Collect neutron security group meters for instance ports,"Support collect neutron port meters Ceilometer Currently has no support for metering the statistics of neutron port when security group is enabled. This spec is to collect the meters, the meters can be used for billing or alarming or security analysis. blueprint: support-to-collect-neutron-port-meters Change-Id: I765eb4eb1849519efa3db3534a35cfbd13993e0b",18137,Xia Linjuan,"[3, 1669, 4491, 5948, 6484, 6676, 6951, 7293, 7478, 7729, 8976, 9515, 9526, 11564, 11682, 18137, 18801]","['Jenkins', 'Julien Danjou', 'Lianhao Lu', 'Oleg Bondarev', 'Feilong Wang', 'zqfan', 'Brandon Logan', 'Elena Ezhova', 'Nadya Shakhat', 'Ilya Tyaptin', 'shihanzhang', 'Matthew Kassawara', 'Zi Lian Ji', 'Chris Dent', 'Ryan Moats', 'Xia Linjuan', 'Luke']"
https://review.opendev.org/528588,Use bandit security scanner,Use bandit security scanner Limiting to medium or higher severity with high confidence. This should prevent silly problems from slipping through. Change-Id: I19db1e45a51c20d3fbe8a18f38a31d12447eef64,6488,Clint 'SpamapS' Byrum,[22348],['Zuul']
https://review.opendev.org/533109,Fix provider security groups role access,Fix provider security groups role access Change-Id: If5ff93ba1492b28710bb5bb1fafe9761f97d7461 Closes-Bug: #1742864,11671,Ashish Kumar Gupta,"[9732, 10385, 11671, 22348]","['Mellanox CI', 'Citrix XenServer CI', 'Ashish Kumar Gupta', 'Zuul']"
https://review.opendev.org/475111,Validate security groups at zun-api,Validate security groups at zun-api Change-Id: I597abb5aff052f7beb1e26e8eb06f5ef3e3113cb Closes-Bug: #1698458,23365,feng.shengqin,"[10206, 11536, 16277, 23365, 25026]","['Madhuri Kumari', 'hongbin', 'Pradeep Kumar Singh', 'feng.shengqin', 'Bin Zhou']"
https://review.opendev.org/525332,DNM: Testing security group api def in neutron-lib,DNM: Testing security group api def in neutron-lib DO NOT MERGE This is a sample consumption patch for the security group api def in neutron-lib. Change-Id: Id303ad8385a6438aa022ec14b2945038a21155f9,5367,boden,"[5367, 9732, 9845, 10385, 22348]","['boden', 'Mellanox CI', 'Arista CI', 'Citrix XenServer CI', 'Zuul']"
